Tiempo (ms);Ángulo 1
6873;122,510711669922
6906;120,342781066895
6939;117,657112121582
6973;114,479606628418
7006;110,843055725098
7039;106,796058654785
7073;102,410636901855
7106;97,7855758666992
7139;93,0443649291992
7173;88,3231582641602
7206;83,7548522949219
7239;79,4556045532227
7272;75,5179672241211
7306;72,0119018554688
7339;68,9856262207031
7373;66,4652938842773
7406;64,4612426757813
7439;62,9797248840332
7472;62,0308151245117
7506;61,6265983581543
7539;61,7755088806152
7572;62,4817047119141
7606;63,7474517822266
7639;65,5713043212891
7672;67,9440383911133
7706;70,8497314453125
7739;74,2651062011719
7772;78,1494064331055
7806;82,4336547851563
7839;87,0188598632813
7872;91,7804565429688
7906;96,5773696899414
7939;101,265747070313
7972;105,713485717773
8006;109,812950134277
8039;113,487945556641
8072;116,690574645996
8106;119,392181396484
8139;121,576332092285
8172;123,234657287598
8205;124,363349914551
8239;124,961647033691
8272;125,031478881836
8306;124,574249267578
8339;123,589469909668
8372;122,077857971191
8406;120,043785095215
8439;117,496284484863
8472;114,453430175781
8505;110,948104858398
8539;107,031448364258
8572;102,775245666504
8605;98,2757568359375
8639;93,6509857177734
8672;89,0290069580078
8706;84,5360488891602
8739;80,2862091064453
8772;76,3730392456055
8805;72,8664779663086
8839;69,8142013549805
8872;67,2453842163086
8905;65,1786956787109
8939;63,6301803588867
8972;62,613941192627
9005;62,1385765075684
9039;62,2085227966309
9072;62,8280220031738
9105;64,0007934570313
9139;65,7259750366211
9172;67,9953155517578
9205;70,7936325073242
9239;74,0955276489258
9272;77,8572616577148
9305;82,0126724243164
9339;86,4699020385742
9372;91,1092147827148
9405;95,7920455932617
9438;100,37939453125
9472;104,747657775879
9505;108,796318054199
9538;112,450157165527
9572;115,659240722656
9605;118,392356872559
9638;120,625747680664
9672;122,341293334961
9705;123,531593322754
9738;124,198318481445
9772;124,345558166504
9805;123,974792480469
9838;123,083877563477
9872;121,672538757324
9905;119,747871398926
9938;117,32307434082
9972;114,416709899902
10005;111,05818939209
10038;107,292610168457
10072;103,185218811035
10105;98,8269348144531
10138;94,3304824829102
10172;89,8152084350586
10205;85,396484375
10238;81,1834259033203
10272;77,2748565673828
10305;73,7511596679688
10338;70,6687469482422
10372;68,063606262207
10405;65,9593200683594
10438;64,3712310791016
10471;63,3080406188965
10505;62,774730682373
10538;62,7749099731445
10572;63,3114204406738
10605;64,3875045776367
10638;66,0063934326172
10671;68,1655578613281
10705;70,8499908447266
10738;74,0319595336914
10771;77,6715621948242
10805;81,7088851928711
10838;86,0536422729492
10871;90,5859680175781
10905;95,1708526611328
10938;99,6763305664063
10971;103,984390258789
11005;107,993476867676
11038;111,62117767334
11071;114,81063079834
11105;117,53018951416
11138;119,762138366699
11171;121,492874145508
11205;122,713722229004
11238;123,424644470215
11271;123,630615234375
11305;123,333366394043
11338;122,529808044434
11371;121,217651367188
11405;119,400779724121
11438;117,090400695801
11471;114,304496765137
11504;111,071479797363
11538;107,435897827148
11571;103,461120605469
11604;99,2296981811523
11638;94,841667175293
11671;90,4101638793945
11704;86,0567398071289
11738;81,8996887207031
11771;78,0363540649414
11804;74,5373840332031
11838;71,4544143676758
11871;68,8278427124023
11904;66,6888198852539
11938;65,0575942993164
11971;63,9453163146973
12004;63,3603096008301
12038;63,308406829834
12071;63,7897720336914
12104;64,8028182983398
12138;66,3478012084961
12171;68,4224166870117
12204;71,0154571533203
12238;74,1024932861328
12271;77,6424789428711
12304;81,5729904174805
12338;85,8043670654297
12371;90,2219924926758
12404;94,6996612548828
12438;99,1132507324219
12471;103,345626831055
12504;107,291961669922
12537;110,871406555176
12571;114,031478881836
12604;116,739624023438
12638;118,973167419434
12671;120,716613769531
12704;121,963096618652
12737;122,712501525879
12771;122,966316223145
12804;122,723648071289
